node,betweeness_centrality,node_type
LGALS3,0.0,gene/protein
PTPN2,0.0,gene/protein
GNPNAT1,0.0,gene/protein
CDK15,0.0,gene/protein
CHL1 interactions,0.0,pathway
ESS2,0.0,gene/protein
Smooth Muscle Contraction,0.0,pathway
Astrocytosis,0.0,effect/phenotype
Gliosis,0.0,effect/phenotype
LGALS8,0.0,gene/protein
CD36,0.0,gene/protein
KLC1,0.0,gene/protein
Platelet Adhesion to exposed collagen,0.0,pathway
TMIE,0.0,gene/protein
NEDD4L,0.0,gene/protein
MATN1,0.0,gene/protein
HAX1,0.0,gene/protein
SHARPIN,0.0,gene/protein
integrin-mediated signaling pathway,0.0,biological_process
NOP9,0.0,gene/protein
PDIK1L,0.0,gene/protein
QRICH1,0.0,gene/protein
NELFE,0.0,gene/protein
SLC26A1,0.0,gene/protein
ACOT13,0.0,gene/protein
IRF2BP2,0.0,gene/protein
TBC1D22B,0.0,gene/protein
LRRC27,0.0,gene/protein
COQ9,0.0,gene/protein
GPRC5C,0.0,gene/protein
H2BC17,0.0,gene/protein
ZNF184,0.0,gene/protein
Lymphedema,0.0,immune_effect/phenotype
KRTAP4-11,0.0,gene/protein
Short toe,0.0,effect/phenotype
regulation of natural killer cell proliferation,0.0,biological_process
elastin metabolic process,0.0,biological_process
activation of protein kinase C activity,0.0,biological_process
positive regulation of TOR signaling,0.0,biological_process
bile acid metabolic process,0.0,biological_process
negative regulation of blood-brain barrier permeability,0.0,biological_process
FRS-mediated FGFR1 signaling,0.0,pathway
Negative regulation of FGFR1 signaling,0.0,pathway
PI-3K cascade:FGFR1,0.0,pathway
DPY19L2P1,0.0,gene/protein
FGFR1c and Klotho ligand binding and activation,0.0,pathway
LCE3B,0.0,gene/protein
positive regulation of chemotaxis,0.0,biological_process
positive regulation of collagen biosynthetic process,0.0,biological_process
SLC35E3,0.0,gene/protein
High urinary gonadotropin level,0.0,effect/phenotype
Increased upper to lower segment ratio,0.0,effect/phenotype
Abnormal forearm bone morphology,0.0,effect/phenotype
Enlarged thorax,0.0,effect/phenotype
Short sternum,0.0,effect/phenotype
Melanocytic nevus,0.0,effect/phenotype
Atypical scarring of skin,0.0,effect/phenotype
Ankle clonus,0.0,immune_effect/phenotype
Neoplasm of the anterior pituitary,0.0,effect/phenotype
Intracranial cystic lesion,0.0,effect/phenotype
CATSPER1,0.0,gene/protein
WFIKKN1,0.0,gene/protein
regulation of DNA binding,0.0,biological_process
negative regulation of programmed cell death,0.0,biological_process
negative regulation of platelet-derived growth factor receptor-alpha signaling pathway,0.0,biological_process
positive regulation of myeloid cell apoptotic process,0.0,biological_process
Headache,0.0,effect/phenotype
Abnormality of the ovary,0.0,effect/phenotype
detection of oxidative stress,0.0,biological_process
negative regulation of metanephric mesenchymal cell migration,0.0,biological_process
TRIM35,0.0,gene/protein
SIGLEC12,0.0,gene/protein
TMEM236,0.0,gene/protein
Abnormality of the nasal bone,0.0,effect/phenotype
MFSD14B,0.0,gene/protein
L-glutamate import across plasma membrane,0.0,biological_process
chondrocyte differentiation,0.0,biological_process
lipid phosphorylation,0.0,biological_process
NETO2,0.0,gene/protein
negative regulation of kinase activity,0.0,biological_process
SHC-mediated cascade:FGFR1,0.0,pathway
Downstream signaling of activated FGFR1,0.0,pathway
positive regulation of renal albumin absorption,0.0,biological_process
Phospholipase C-mediated cascade: FGFR1,0.0,pathway
regulation of feeding behavior,0.0,biological_process
negative regulation of protein kinase C signaling,0.0,biological_process
positive regulation of protein dephosphorylation,0.0,biological_process
central nervous system neuron development,0.0,biological_process
regulation of steroid biosynthetic process,0.0,biological_process
bone mineralization involved in bone maturation,0.0,biological_process
negative regulation of appetite by leptin-mediated signaling pathway,0.0,biological_process
cellular response to retinoic acid,0.0,biological_process
APOBEC3C,0.0,gene/protein
MPDU1,0.0,gene/protein
positive regulation of lipid transporter activity,0.0,biological_process
XRN1,0.0,gene/protein
RMND5B,0.0,gene/protein
negative regulation of intracellular protein transport,0.0,biological_process
PROKR2,0.0,gene/protein
CLEC2D,0.0,gene/protein
SLC35C2,0.0,gene/protein
FKBP7,0.0,gene/protein
positive regulation of metanephric glomerular visceral epithelial cell development,0.0,biological_process
HYI,0.0,gene/protein
ATP biosynthetic process,0.0,biological_process
LCE1C,0.0,gene/protein
KLF10,0.0,gene/protein
SCGB3A1,0.0,gene/protein
regulation of protein import into nucleus,0.0,biological_process
Polydipsia,0.0,effect/phenotype
Dyssynergia,0.0,effect/phenotype
photoreceptor cell maintenance,0.0,biological_process
C4orf48,0.0,gene/protein
response to Thyroglobulin triiodothyronine,0.0,biological_process
cellular hyperosmotic response,0.0,biological_process
cerebral cortex development,0.0,biological_process
Myotonia,0.0,effect/phenotype
Sensory ataxia,0.0,effect/phenotype
Polyuria,0.0,effect/phenotype
HSF2BP,0.0,gene/protein
L-ascorbic acid metabolic process,0.0,biological_process
lactose biosynthetic process,0.0,biological_process
RBFOX2,0.0,gene/protein
PSIP1,0.0,gene/protein
glycerol biosynthetic process,0.0,biological_process
determination of adult lifespan,0.0,biological_process
tyrosine phosphorylation of STAT protein,0.0,biological_process
positive regulation of ion transport,0.0,biological_process
regulation of intestinal cholesterol absorption,0.0,biological_process
regulation of lipoprotein lipid oxidation,0.0,biological_process
lipoprotein metabolic process,0.0,biological_process
Regulation of lipid metabolism by PPARalpha,0.0,pathway
LPIN1,0.0,gene/protein
HELZ2,0.0,gene/protein
negative regulation of hepatocyte apoptotic process,0.0,biological_process
cellular amino acid metabolic process,0.0,biological_process
collagen catabolic process,0.0,biological_process
ATXN1,0.0,gene/protein
regulation of fatty acid transport,0.0,biological_process
regulation of cellular ketone metabolic process,0.0,biological_process
Papilledema,0.0,effect/phenotype
Nausea and vomiting,0.0,effect/phenotype
glucose import across plasma membrane,0.0,biological_process
Vitamin C (ascorbate) metabolism,0.0,pathway
Incoordination,0.0,effect/phenotype
Stomatocytosis,0.0,effect/phenotype
Paroxysmal choreoathetosis,0.0,effect/phenotype
TXNIP,0.0,gene/protein
ARL6IP6,0.0,gene/protein
protein maturation by protein folding,0.0,biological_process
regulation of natural killer cell mediated cytotoxicity,0.0,biological_process
aorta development,0.0,biological_process
hematopoietic progenitor cell differentiation,0.0,biological_process
vasculogenesis,0.0,biological_process
negative regulation of hyaluronan biosynthetic process,0.0,biological_process
TGFB2,0.0,gene/protein
negative regulation of cell cycle,0.0,biological_process
Lactose synthesis,0.0,pathway
regulation of gluconeogenesis,0.0,biological_process
regulation of endothelial cell proliferation,0.0,biological_process
Recurrent skin infections,0.0,effect/phenotype
Aortic arch aneurysm,0.0,effect/phenotype
cellular response to L-ascorbic acid,0.0,biological_process
regulation of natural killer cell activation,0.0,biological_process
ER overload response,0.0,biological_process
negative regulation of ATF6-mediated unfolded protein response,0.0,biological_process
Hypopituitarism,0.0,effect/phenotype
long-chain fatty acid import across plasma membrane,0.0,biological_process
epithelial to mesenchymal transition,0.0,biological_process
WFIKKN2,0.0,gene/protein
TGFBRAP1,0.0,gene/protein
NRROS,0.0,gene/protein
Abnormal hypothalamus morphology,0.0,effect/phenotype
Slow decrease in visual acuity,0.0,effect/phenotype
Enlarged pituitary gland,0.0,effect/phenotype
positive regulation of growth,0.0,biological_process
auditory receptor cell stereocilium organization,0.0,biological_process
response to antipsychotic drug,0.0,biological_process
GAR1,0.0,gene/protein
EXOSC6,0.0,gene/protein
PITPNB,0.0,gene/protein
CCT8,0.0,gene/protein
retina homeostasis,0.0,biological_process
neurotransmitter transport,0.0,biological_process
KLK4,0.0,gene/protein
norepinephrine uptake,0.0,biological_process
dopamine uptake,0.0,biological_process
monoamine transport,0.0,biological_process
monocarboxylic acid transport,0.0,biological_process
UQCC2,0.0,gene/protein
positive regulation of oxidative stress-induced intrinsic apoptotic signaling pathway,0.0,biological_process
cardiac conduction system development,0.0,biological_process
negative regulation of BMP signaling pathway,0.0,biological_process
organic cation transport,0.0,biological_process
cellular response to ATP,0.0,biological_process
SUMO4,0.0,gene/protein
neurofilament cytoskeleton organization,0.0,biological_process
response to carbon monoxide,0.0,biological_process
response to axon injury,0.0,biological_process
FUBP1,0.0,gene/protein
LARS1,0.0,gene/protein
Spastic gait,0.0,effect/phenotype
glutathione metabolic process,0.0,biological_process
STXBP6,0.0,gene/protein
ZNF177,0.0,gene/protein
CPLX1,0.0,gene/protein
DDX39B,0.0,gene/protein
STX4,0.0,gene/protein
NUFIP1,0.0,gene/protein
PABPC4,0.0,gene/protein
regulation of organ growth,0.0,biological_process
Steppage gait,0.0,effect/phenotype
toxin transport,0.0,biological_process
histamine metabolic process,0.0,biological_process
Organic cation transport,0.0,pathway
TP53BP1,0.0,gene/protein
CCS,0.0,gene/protein
negative regulation of cholesterol biosynthetic process,0.0,biological_process
ACTL10,0.0,gene/protein
SLC1A1,0.0,gene/protein
Signaling by BMP,0.0,pathway
Abacavir transmembrane transport,0.0,pathway
xenobiotic transport,0.0,biological_process
POTEKP,0.0,gene/protein
MYBBP1A,0.0,gene/protein
COPG1,0.0,gene/protein
STX5,0.0,gene/protein
DNAAF2,0.0,gene/protein
SYT1,0.0,gene/protein
RRM2B,0.0,gene/protein
embryonic pattern specification,0.0,biological_process
positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus,0.0,biological_process
bone development,0.0,biological_process
osteoblast fate commitment,0.0,biological_process
MOB1B,0.0,gene/protein
exocytosis,0.0,biological_process
regulation of neuron projection development,0.0,biological_process
VAMP7,0.0,gene/protein
TKT,0.0,gene/protein
DYNC2LI1,0.0,gene/protein
TBCA,0.0,gene/protein
SYT9,0.0,gene/protein
epinephrine uptake,0.0,biological_process
quaternary ammonium group transport,0.0,biological_process
purine-containing compound transmembrane transport,0.0,biological_process
serotonin uptake,0.0,biological_process
PDZD3,0.0,gene/protein
CENPV,0.0,gene/protein
Erythropoietin activates STAT5,0.0,pathway
Erythropoietin activates RAS,0.0,pathway
positive regulation of clathrin-dependent endocytosis,0.0,biological_process
TTL,0.0,gene/protein
glutathione biosynthetic process,0.0,biological_process
negative regulation of platelet-derived growth factor receptor signaling pathway,0.0,biological_process
adult behavior,0.0,biological_process
cellular response to extracellular stimulus,0.0,biological_process
H2AC4,0.0,gene/protein
ion transport,0.0,biological_process
cellular response to cocaine,0.0,biological_process
transepithelial transport,0.0,biological_process
visual behavior,0.0,biological_process
second-messenger-mediated signaling,0.0,biological_process
neurotransmitter reuptake,0.0,biological_process
cysteine transmembrane transport,0.0,biological_process
Transport of inorganic cations/anions and amino acids/oligopeptides,0.0,pathway
telencephalon development,0.0,biological_process
CD177,0.0,gene/protein
PSTPIP2,0.0,gene/protein
L-aspartate transmembrane transport,0.0,biological_process
MRPL1,0.0,gene/protein
positive regulation of fibroblast migration,0.0,biological_process
positive regulation of fat cell apoptotic process,0.0,biological_process
positive regulation of protein ubiquitination,0.0,biological_process
ubiquitin-dependent ERAD pathway,0.0,biological_process
SLC22A23,0.0,gene/protein
FYTTD1,0.0,gene/protein
TINAGL1,0.0,gene/protein
SRI,0.0,gene/protein
positive regulation of T cell proliferation,0.0,biological_process
negative regulation of phagocytosis,0.0,biological_process
positive regulation of signal transduction,0.0,biological_process
response to linoleic acid,0.0,biological_process
response to sucrose,0.0,biological_process
DDX3Y,0.0,gene/protein
CHCHD2,0.0,gene/protein
Astrocytic Glutamate-Glutamine Uptake And Metabolism,0.0,pathway
Effects of PIP2 hydrolysis,0.0,pathway
negative regulation of granulocyte differentiation,0.0,biological_process
negative regulation of synaptic transmission,0.0,biological_process
negative regulation of tumor necrosis factor-mediated signaling pathway,0.0,biological_process
negative regulation of DNA biosynthetic process,0.0,biological_process
regulation of fatty acid biosynthetic process,0.0,biological_process
negative regulation of cytosolic calcium ion concentration,0.0,biological_process
AMIGO1,0.0,gene/protein
NEMP1,0.0,gene/protein
myeloid cell homeostasis,0.0,biological_process
CCT2,0.0,gene/protein
anterograde axonal transport,0.0,biological_process
ZC3H18,0.0,gene/protein
HECW1,0.0,gene/protein
NOP10,0.0,gene/protein
positive regulation of glycogen (starch) synthase activity,0.0,biological_process
MAST2,0.0,gene/protein
PPP1R9B,0.0,gene/protein
GANAB,0.0,gene/protein
MTREX,0.0,gene/protein
Truncal ataxia,0.0,effect/phenotype
negative regulation of response to endoplasmic reticulum stress,0.0,biological_process
L-glutamate transmembrane transport,0.0,biological_process
HECTD3,0.0,gene/protein
SSB,0.0,gene/protein
AMPK inhibits chREBP transcriptional activation activity,0.0,pathway
D-aspartate import across plasma membrane,0.0,biological_process
diacylglycerol metabolic process,0.0,biological_process
FEZ1,0.0,gene/protein
SREK1,0.0,gene/protein
Waddling gait,0.0,effect/phenotype
HRNR,0.0,gene/protein
SRP19,0.0,gene/protein
RNF19A,0.0,gene/protein
negative regulation of macrophage differentiation,0.0,biological_process
KRTAP5-8,0.0,gene/protein
KRTAP5-7,0.0,gene/protein
KRTAP19-1,0.0,gene/protein
RBMY1J,0.0,gene/protein
ULK1,0.0,gene/protein
SCMH1,0.0,gene/protein
Mitochondrial myopathy,0.0,effect/phenotype
ASB9,0.0,gene/protein
YKT6,0.0,gene/protein
BTNL8,0.0,gene/protein
"regulation of CD8-positive, alpha-beta T cell proliferation",0.0,biological_process
JUN phosphorylation,0.0,biological_process
SETX,0.0,gene/protein
MXD4,0.0,gene/protein
ZC3H12A,0.0,gene/protein
Skeletal myopathy,0.0,effect/phenotype
Dementia,0.0,effect/phenotype
NUFIP2,0.0,gene/protein
Progressive proximal muscle weakness,0.0,effect/phenotype
Mitochondrial inheritance,0.0,effect/phenotype
Proximal amyotrophy,0.0,effect/phenotype
DUOX2,0.0,gene/protein
AATF,0.0,gene/protein
CENPJ,0.0,gene/protein
SIRT5,0.0,gene/protein
DGCR6,0.0,gene/protein
SOX8,0.0,gene/protein
REPS2,0.0,gene/protein
EHMT1,0.0,gene/protein
Bilateral tonic-clonic seizure with focal onset,0.0,effect/phenotype
POU2F2,0.0,gene/protein
OLA1,0.0,gene/protein
MRTFA,0.0,gene/protein
Delirium,0.0,effect/phenotype
KRTAP2-3,0.0,gene/protein
PLA2G4C,0.0,gene/protein
extracellular matrix disassembly,0.0,biological_process
negative regulation of hydrolase activity,0.0,biological_process
glial cell proliferation,0.0,biological_process
TRARG1,0.0,gene/protein
SYNE4,0.0,gene/protein
positive regulation of follicle-stimulating hormone secretion,0.0,biological_process
negative regulation of glucagon secretion,0.0,biological_process
negative regulation of cartilage development,0.0,biological_process
Achilles tendon contracture,0.0,effect/phenotype
CNTNAP3B,0.0,gene/protein
MAGEL2,0.0,gene/protein
NOMO1,0.0,gene/protein
C9orf24,0.0,gene/protein
EIF3F,0.0,gene/protein
HDHD5,0.0,gene/protein
regulation of transcription from RNA polymerase II promoter in response to hypoxia,0.0,biological_process
negative regulation of metallopeptidase activity,0.0,biological_process
phagocytosis,0.0,biological_process
RIOK2,0.0,gene/protein
Peripheral axonal neuropathy,0.0,effect/phenotype
Myoclonic seizure,0.0,effect/phenotype
Abnormality of the urinary system,0.0,effect/phenotype
Abnormality of the nervous system,0.0,effect/phenotype
Abnormality of limbs,0.0,effect/phenotype
Bilateral ptosis,0.0,effect/phenotype
SIGLEC5,0.0,gene/protein
negative regulation of trophoblast cell migration,0.0,biological_process
positive regulation of calcium ion transport,0.0,biological_process
olfactory behavior,0.0,biological_process
calcium ion homeostasis,0.0,biological_process
SYVN1,0.0,gene/protein
Abnormality of the frontal bone,0.0,effect/phenotype
Vertigo,0.0,effect/phenotype
regulation of integrin-mediated signaling pathway,0.0,biological_process
cellular response to UV-A,0.0,biological_process
positive regulation of protein metabolic process,0.0,biological_process
Abnormal spermatogenesis,0.0,effect/phenotype
Hyperactive deep tendon reflexes,0.0,effect/phenotype
Postural instability,0.0,effect/phenotype
Head tremor,0.0,effect/phenotype
Abnormality of ocular abduction,0.0,effect/phenotype
Adducted thumb,0.0,effect/phenotype
Limb dysmetria,0.0,effect/phenotype
KRTAP2-4,0.0,gene/protein
Difficulty running,0.0,effect/phenotype
Weakness of facial musculature,0.0,effect/phenotype
arachidonic acid metabolic process,0.0,biological_process
LINC01587,0.0,gene/protein
NME5,0.0,gene/protein
GLIS1,0.0,gene/protein
NOD2,0.0,gene/protein
RPL13,0.0,gene/protein
METAP2,0.0,gene/protein
negative regulation of transcription by competitive promoter binding,0.0,biological_process
postsynapse to nucleus signaling pathway,0.0,biological_process
Tip-toe gait,0.0,effect/phenotype
EMG: myopathic abnormalities,0.0,effect/phenotype
TTN,0.0,gene/protein
lipoxygenase pathway,0.0,biological_process
ECT2L,0.0,gene/protein
MST1L,0.0,gene/protein
PCBP2,0.0,gene/protein
Abnormality of the immune system,0.0,immune_effect/phenotype
Pustule,0.0,effect/phenotype
Decreased circulating total IgM,0.0,immune_effect/phenotype
Retinal vasculitis,0.0,effect/phenotype
Pelvic girdle muscle weakness,0.0,effect/phenotype
Chronic sensorineural polyneuropathy,0.0,effect/phenotype
Congenital peripheral neuropathy,0.0,effect/phenotype
Demyelinating peripheral neuropathy,0.0,effect/phenotype
Increased waist to hip ratio,0.0,effect/phenotype
ZBED4,0.0,gene/protein
HK3,0.0,gene/protein
KRTAP10-6,0.0,gene/protein
KHDRBS2,0.0,gene/protein
Functional motor deficit,0.0,effect/phenotype
Impaired proprioception,0.0,effect/phenotype
Abnormal motor evoked potentials,0.0,effect/phenotype
AGO1,0.0,gene/protein
CASP14,0.0,gene/protein
Broad philtrum,0.0,effect/phenotype
GZMH,0.0,gene/protein
IFT57,0.0,gene/protein
SMPD1,0.0,gene/protein
PARP10,0.0,gene/protein
Proximal muscle weakness,0.0,effect/phenotype
Exercise intolerance,0.0,effect/phenotype
Shoulder girdle muscle weakness,0.0,effect/phenotype
Difficulty climbing stairs,0.0,effect/phenotype
CNBP,0.0,gene/protein
Wide nasal base,0.0,effect/phenotype
LYPD3,0.0,gene/protein
SCGB2A2,0.0,gene/protein
DDX3X,0.0,gene/protein
Pituitary hypothyroidism,0.0,effect/phenotype
H3-4,0.0,gene/protein
PDCD4,0.0,gene/protein
Sternocleidomastoid amyotrophy,0.0,effect/phenotype
HKDC1,0.0,gene/protein
Prominent metopic ridge,0.0,effect/phenotype
Dehydration,0.0,effect/phenotype
ORC2,0.0,gene/protein
Severe failure to thrive,0.0,effect/phenotype
TXN2,0.0,gene/protein
Recurrent cutaneous fungal infections,0.0,effect/phenotype
