node,betweeness_centrality,node_type
VDAC1,6.93775258606908e-06,gene/protein
ITGB2,6.914208333950532e-06,gene/protein
MYCN,6.8990760035528135e-06,gene/protein
YIPF6,6.895446977109924e-06,gene/protein
ERP29,6.889251091822508e-06,gene/protein
alpha-mannosidosis,6.86482689552581e-06,disease
PIK3R3,6.725356263079149e-06,gene/protein
DVL2,6.717448327886744e-06,gene/protein
MAD2L2,6.658005302668828e-06,gene/protein
MSN,6.5675360991517315e-06,gene/protein
FOXO1,6.524833265016001e-06,gene/protein
IL6,6.448941405648247e-06,gene/protein
IL2,6.443747026317668e-06,gene/protein
GP2,6.442922939992966e-06,gene/protein
CD44,6.411325561037555e-06,gene/protein
IL2RA,6.330200264214556e-06,gene/protein
NEDD8,6.243455456568612e-06,gene/protein
MED1,6.20733026643956e-06,gene/protein
SLC25A3,6.193845363250305e-06,gene/protein
HNRNPA1,6.078249222609601e-06,gene/protein
CLU,5.98661374488991e-06,gene/protein
EPRS1,5.905911094000599e-06,gene/protein
PSMA3,5.905188218227202e-06,gene/protein
ATG5,5.878193313514043e-06,gene/protein
MDFI,5.8042610418997015e-06,gene/protein
PTGDS,5.7875780068096325e-06,gene/protein
MCM3,5.773869019028315e-06,gene/protein
ILF2,5.773869019028315e-06,gene/protein
GSTP1,5.773869019028315e-06,gene/protein
MCM6,5.773869019028315e-06,gene/protein
MCM4,5.773869019028315e-06,gene/protein
Glucose intolerance,5.749986409123033e-06,effect/phenotype
APP,5.720376176820337e-06,gene/protein
BCR,5.650924056763619e-06,gene/protein
GRB10,5.612418509362761e-06,gene/protein
EBP,5.591240018428565e-06,gene/protein
NPM1,5.5211880129630645e-06,gene/protein
FAM9B,5.511088161115175e-06,gene/protein
KRT18,5.483934645402681e-06,gene/protein
IL2RG,5.4472133333032955e-06,gene/protein
TPR,5.349563986630476e-06,gene/protein
LNPEP,5.338734752781174e-06,gene/protein
GRM1,5.304402193740169e-06,gene/protein
CDH13,5.262825171245602e-06,gene/protein
ANKRD11,5.1440952534342205e-06,gene/protein
MTNR1A,5.1438109073303e-06,gene/protein
DDIT3,5.114615536752721e-06,gene/protein
UCHL1,5.1083590564136636e-06,gene/protein
NFKB2,5.1023788536719545e-06,gene/protein
RARA,5.096466798502076e-06,gene/protein
CEP55,5.088503870207395e-06,gene/protein
MAPK10,5.078711686031863e-06,gene/protein
ATP5F1A,5.070036333321353e-06,gene/protein
DBP,5.042712543143602e-06,gene/protein
ADAMTS9,5.00948016359569e-06,gene/protein
RBM39,4.948167311449494e-06,gene/protein
MED16,4.948167311449494e-06,gene/protein
MED14,4.948167311449494e-06,gene/protein
ZNRD2,4.9422085106075e-06,gene/protein
ITSN1,4.920018485080205e-06,gene/protein
LIPC,4.869021018698015e-06,gene/protein
GRK6,4.832842672581601e-06,gene/protein
UBB,4.831069535222681e-06,gene/protein
CD83,4.787884763936411e-06,gene/protein
SHC3,4.752109186587081e-06,gene/protein
HNRNPL,4.752019461596791e-06,gene/protein
CHEK2,4.696555892836969e-06,gene/protein
KMT2A,4.6351819602687245e-06,gene/protein
CLEC4G,4.619164422531815e-06,gene/protein
COPS5,4.589008873232792e-06,gene/protein
MAP2K6,4.586978762883114e-06,gene/protein
POU6F2,4.546561503961119e-06,gene/protein
MEF2D,4.526250115530959e-06,gene/protein
CTTN,4.48628619576872e-06,gene/protein
IGFBP1,4.4706415666532685e-06,gene/protein
ZMPSTE24,4.4447953451685855e-06,gene/protein
PLK3,4.359136800175195e-06,gene/protein
SFPQ,4.310390360213321e-06,gene/protein
ZBTB33,4.299711366299376e-06,gene/protein
GAB1,4.295898512830222e-06,gene/protein
EFEMP2,4.285037830707954e-06,gene/protein
TMEM237,4.279389849588511e-06,gene/protein
SCN3B,4.279389849588511e-06,gene/protein
SIX3,4.262694663864517e-06,gene/protein
TMEM63A,4.235819915564116e-06,gene/protein
CAV1,4.197016406101478e-06,gene/protein
AP3D1,4.186077154882994e-06,gene/protein
GP1BB,4.156632851807046e-06,gene/protein
KPNA3,4.156632851807046e-06,gene/protein
NR4A2,4.156632851807046e-06,gene/protein
NOTCH1,4.156632851807046e-06,gene/protein
DAG1,4.1222308416502414e-06,gene/protein
TRIB3,4.088663123979649e-06,gene/protein
MAPK9,4.048800770324044e-06,gene/protein
OTX1,4.035127768472323e-06,gene/protein
STK11,4.0303768414128715e-06,gene/protein
FANCC,4.019084437190756e-06,gene/protein
S100A4,4.007433125296092e-06,gene/protein
FKBP4,4.007433125296092e-06,gene/protein
CASP1,3.981211959209715e-06,gene/protein
PARK7,3.974720651760408e-06,gene/protein
CSNK1A1,3.909349201388096e-06,gene/protein
ELOC,3.908639542947712e-06,gene/protein
NDUFV1,3.908597895339861e-06,gene/protein
MAX,3.892784492767932e-06,gene/protein
UBL4A,3.85074843212003e-06,gene/protein
TP63,3.7891244902226265e-06,gene/protein
NCOR1,3.786067379049519e-06,gene/protein
ZPR1,3.7215501660729176e-06,gene/protein
ERCC4,3.7215501660729176e-06,gene/protein
SKI,3.6878734653955136e-06,gene/protein
CDKN1A,3.685429165110057e-06,gene/protein
TOP2A,3.6809609467330973e-06,gene/protein
MIR30A,3.6544586208397927e-06,gene/protein
ARVCF,3.652346009203022e-06,gene/protein
DERL1,3.6289171092980504e-06,gene/protein
CRYAB,3.6146075008079985e-06,gene/protein
IGF1,3.560863171388248e-06,gene/protein
VDR,3.548448413184164e-06,gene/protein
MIR10B,3.5249313304519317e-06,gene/protein
LCK,3.5069798191340406e-06,gene/protein
ZNF257,3.4971759656452236e-06,gene/protein
TMEM70,3.494037466691882e-06,gene/protein
PRDX6,3.4444498798193174e-06,gene/protein
PRDX2,3.4444498798193174e-06,gene/protein
TAGLN2,3.4444498798193174e-06,gene/protein
EIF3H,3.4444498798193174e-06,gene/protein
CIAO1,3.442951570161952e-06,gene/protein
Recurrent infections,3.3169996223379482e-06,effect/phenotype
MAP3K11,3.279254344355205e-06,gene/protein
IL16,3.273130493730371e-06,gene/protein
CLN3,3.222026320598696e-06,gene/protein
CALM3,3.2216844098322756e-06,gene/protein
SYK,3.2099365209695083e-06,gene/protein
SOS1,3.2099365209695083e-06,gene/protein
STRN,3.2099365209695083e-06,gene/protein
LMNB1,3.199575182590016e-06,gene/protein
SOCS6,3.136262833726539e-06,gene/protein
MAP2K1,3.131714532507247e-06,gene/protein
APOB,3.0922303841760057e-06,gene/protein
PEX19,3.073865749333582e-06,gene/protein
MLH1,3.068848522888439e-06,gene/protein
SNRNP200,3.0684414947947453e-06,gene/protein
RECQL5,3.0204961703502172e-06,gene/protein
TRIP6,2.952289928563193e-06,gene/protein
DAD1,2.9335516428876667e-06,gene/protein
DIRAS3,2.9182012194170156e-06,gene/protein
PLXNB1,2.8927264119448115e-06,gene/protein
PKLR,2.8927264119448115e-06,gene/protein
IFNB1,2.8612108472623366e-06,gene/protein
CCL2,2.8058371150009965e-06,gene/protein
PPP2R3A,2.792245593491686e-06,gene/protein
PTPRJ,2.792245593491686e-06,gene/protein
PRKAR1B,2.792245593491686e-06,gene/protein
KIF20B,2.7512549487713483e-06,gene/protein
SREBF2,2.726192504721838e-06,gene/protein
MEAF6,2.7048181240903873e-06,gene/protein
MAFG,2.680008585513882e-06,gene/protein
PPP2CB,2.6599771657007347e-06,gene/protein
FUS,2.6599771657007347e-06,gene/protein
CDC37,2.6595020519406932e-06,gene/protein
USP2,2.652863558937649e-06,gene/protein
TP53BP2,2.64300549054221e-06,gene/protein
RANBP1,2.6096554097562726e-06,gene/protein
EIF2S1,2.562585756943246e-06,gene/protein
SGTA,2.5567573839387047e-06,gene/protein
aromatase deficiency,2.5534935622171474e-06,disease
obesity due to CEP19 deficiency,2.4517238912592176e-06,disease
SEC23A,2.423257166931387e-06,gene/protein
C1orf109,2.40562242546389e-06,gene/protein
VAMP2,2.401739621376072e-06,gene/protein
TLE1,2.389052145901032e-06,gene/protein
CCL14,2.3787912230097045e-06,gene/protein
USP22,2.341200142751412e-06,gene/protein
obesity due to melanocortin 4 receptor deficiency,2.3407024320323853e-06,disease
ATP6V1C1,2.336192409107967e-06,gene/protein
PAX5,2.323806339585745e-06,gene/protein
STAM,2.3146795304880677e-06,gene/protein
BATF,2.3105013518122937e-06,gene/protein
CLNK,2.3092838413983547e-06,gene/protein
VPS35,2.3055238593164943e-06,gene/protein
TSLP,2.3038050300256766e-06,gene/protein
USF1,2.2787044365970827e-06,gene/protein
FZR1,2.2669668848349087e-06,gene/protein
SH2B3,2.1272248638532055e-06,gene/protein
EHHADH,2.1125855421313818e-06,gene/protein
ZC4H2,2.0704041604598143e-06,gene/protein
KAT2B,2.0643776098877283e-06,gene/protein
H4C14,2.0643776098877283e-06,gene/protein
NUTF2,2.0255670654674377e-06,gene/protein
CCND3,2.0011575870925184e-06,gene/protein
ataxia telangiectasia,1.954574870724676e-06,disease
BIK,1.9239816495577872e-06,gene/protein
TRAIP,1.910505987436673e-06,gene/protein
CORO1A,1.9079877477384004e-06,gene/protein
CCL20,1.8873937834702326e-06,gene/protein
IGFBP3,1.8782961793198482e-06,gene/protein
SNTA1,1.875153057972614e-06,gene/protein
BID,1.872120396598028e-06,gene/protein
PDPK1,1.8700765956483135e-06,gene/protein
GPX1,1.8672436250521777e-06,gene/protein
DHDDS,1.8607749278767355e-06,gene/protein
FOXA2,1.8207616211833979e-06,gene/protein
CDH1,1.813931904218545e-06,gene/protein
TIAM1,1.81181612922146e-06,gene/protein
IRF2,1.807158578030334e-06,gene/protein
IRF5,1.807158578030334e-06,gene/protein
SPARC,1.7944772574130509e-06,gene/protein
APOL2,1.7843915309281785e-06,gene/protein
CUL1,1.7784528384266249e-06,gene/protein
BMX,1.7686924568319935e-06,gene/protein
TRIM24,1.7631082533516918e-06,gene/protein
KMT2C,1.7631082533516918e-06,gene/protein
FANCI,1.7631082533516918e-06,gene/protein
PTGS2,1.761207053006789e-06,gene/protein
PSMB6,1.7509776597741602e-06,gene/protein
UCHL5,1.746675529099282e-06,gene/protein
IER3,1.7256153842961241e-06,gene/protein
ADRM1,1.7017372705173955e-06,gene/protein
ZFP36,1.6857852221875744e-06,gene/protein
KIF2C,1.6639091765943436e-06,gene/protein
KIF14,1.6639091765943436e-06,gene/protein
CYBC1,1.644595394824537e-06,gene/protein
UMPS,1.6440539903880781e-06,gene/protein
HDAC1,1.6394638358505932e-06,gene/protein
UBAC1,1.636336623171143e-06,gene/protein
GTF2B,1.613126504101922e-06,gene/protein
KCNA5,1.5927220868283833e-06,gene/protein
RHEB,1.5726376282635675e-06,gene/protein
PLEKHA5,1.5143031215285783e-06,gene/protein
NR1H2,1.5092099442440606e-06,gene/protein
BECN1,1.5080437424543767e-06,gene/protein
PCDHAC2,1.4832561548151053e-06,gene/protein
GPD2,1.4715152510002882e-06,gene/protein
GATA6,1.4465840038360126e-06,gene/protein
AXIN2,1.4279731294638915e-06,gene/protein
NEK6,1.4232358875796473e-06,gene/protein
BRAP,1.4069112037829336e-06,gene/protein
TERT,1.3967610126461505e-06,gene/protein
NRG1,1.3938396802514858e-06,gene/protein
BNIP3L,1.3657641722337597e-06,gene/protein
NKX6-1,1.3631695386517598e-06,gene/protein
YEATS4,1.354573492288526e-06,gene/protein
Increased inflammatory response,1.3514846758949681e-06,immune_effect/phenotype
ISG15,1.3469119908870602e-06,gene/protein
TFPI2,1.3469119908870602e-06,gene/protein
IQGAP2,1.3469119908870602e-06,gene/protein
FANCD2,1.324270554405777e-06,gene/protein
PIK3R2,1.3165199965325268e-06,gene/protein
PLCG1,1.3165199965325268e-06,gene/protein
Recurrent sinopulmonary infections,1.3160662002230515e-06,effect/phenotype
MYOG,1.307058893906343e-06,gene/protein
TLR4,1.2929839890662314e-06,gene/protein
ILVBL,1.2854591606734065e-06,gene/protein
CDK9,1.2648702945339911e-06,gene/protein
CDK3,1.264394806080906e-06,gene/protein
HDAC4,1.2629142666164383e-06,gene/protein
XPC,1.2534269235362018e-06,gene/protein
LRRTM1,1.2454253293476325e-06,gene/protein
PDAP1,1.2393867339777625e-06,gene/protein
IDH3B,1.2393867339777625e-06,gene/protein
RHOA,1.2244105619858008e-06,gene/protein
HAMP,1.2236400993316817e-06,gene/protein
CDK5,1.2072024778797911e-06,gene/protein
NEO1,1.2051267829876697e-06,gene/protein
IQGAP3,1.1981323324769778e-06,gene/protein
RAI1,1.177761957136933e-06,gene/protein
PRDX4,1.1643841608950974e-06,gene/protein
FOSL2,1.1457568181492112e-06,gene/protein
USP14,1.1362984716319087e-06,gene/protein
PAG1,1.1125260153615316e-06,gene/protein
Increased body weight,1.1030598521105464e-06,effect/phenotype
HRAS,1.099280548973949e-06,gene/protein
PSME1,1.093951766001944e-06,gene/protein
PEX5,1.0754272081903202e-06,gene/protein
MEOX2,1.0681077699436876e-06,gene/protein
NR2C2,1.0662157982066836e-06,gene/protein
IL27,1.0530740451325506e-06,gene/protein
BACH2,1.0373151285344677e-06,gene/protein
CDKN2A,1.0172772963120387e-06,gene/protein
MAP2K3,1.0148163713790189e-06,gene/protein
APOA1,1.0145897716428153e-06,gene/protein
PSMD14,9.99750057342049e-07,gene/protein
XIAP,9.88088941366125e-07,gene/protein
NR1H3,9.78939172302954e-07,gene/protein
ZYX,9.78939172302954e-07,gene/protein
PCK1,9.778113933539938e-07,gene/protein
NR1I3,9.778113933539938e-07,gene/protein
CANX,9.673299781603208e-07,gene/protein
SYS1,9.667476883022395e-07,gene/protein
SELENOK,9.667476883022395e-07,gene/protein
RTN3,9.667476883022395e-07,gene/protein
ATP13A1,9.667476883022395e-07,gene/protein
Abnormality of the dentition,9.584852646583205e-07,effect/phenotype
CCL3,9.56893039138617e-07,gene/protein
SKP2,9.56893039138617e-07,gene/protein
PKP1,9.56893039138617e-07,gene/protein
CASP10,9.356970898461206e-07,gene/protein
Recurrent gram-negative bacterial infections,9.326230443713956e-07,effect/phenotype
GAA,9.294433954873381e-07,gene/protein
CCL11,9.235355833617043e-07,gene/protein
MAP3K12,9.220788342248265e-07,gene/protein
MAP2K7,9.220788342248265e-07,gene/protein
GTF2H3,9.133432859251986e-07,gene/protein
acatalasia,8.973681608516524e-07,disease
SIN3A,8.87410109853167e-07,gene/protein
PTPN22,8.801921968863749e-07,gene/protein
VRK2,8.762979220671494e-07,gene/protein
SHH,8.7628765319806e-07,gene/protein
SLC35B4,8.745646490229308e-07,gene/protein
TMEM43,8.745646490229308e-07,gene/protein
TSC22D3,8.735780676757976e-07,gene/protein
CX3CL1,8.64260211271066e-07,gene/protein
HAGH,8.631985508569978e-07,gene/protein
GHRL,8.337509348416389e-07,gene/protein
ITPR3,8.228198555007182e-07,gene/protein
PTK2,8.0782332440926e-07,gene/protein
PPID,7.977869983791548e-07,gene/protein
HNRNPC,7.948783611393767e-07,gene/protein
UGDH,7.859274620214974e-07,gene/protein
MCL1,7.730463363333563e-07,gene/protein
Recurrent streptococcal infections,7.72258714377082e-07,effect/phenotype
DISC1,7.691314380525025e-07,gene/protein
CD55,7.660700967324515e-07,gene/protein
MIR130A,7.58622463076439e-07,gene/protein
SH2B1,7.531722493908644e-07,gene/protein
EZH2,7.491003192040427e-07,gene/protein
RNF123,7.47531285254817e-07,gene/protein
POLR2A,7.422641785229477e-07,gene/protein
PVR,7.392510604526458e-07,gene/protein
VPS4B,7.35785952480134e-07,gene/protein
IL1RN,7.288921830489555e-07,gene/protein
MSH5,7.288921830489555e-07,gene/protein
LCAT,7.288921830489555e-07,gene/protein
TK1,7.288921830489555e-07,gene/protein
EPS8L3,7.288921830489555e-07,gene/protein
CCL19,7.149520644897196e-07,gene/protein
BAG3,6.974103470337262e-07,gene/protein
ANGPTL4,6.929990841838731e-07,gene/protein
GNG13,6.877105232412982e-07,gene/protein
CFTR,6.834518688242885e-07,gene/protein
RALGDS,6.664402364230394e-07,gene/protein
TRPV1,6.630562408857552e-07,gene/protein
APC2,6.590944557520862e-07,gene/protein
HLA-DPA1,6.541014306114214e-07,gene/protein
RRM2,6.540720412240375e-07,gene/protein
Recurrent lower respiratory tract infections,6.519361330253941e-07,effect/phenotype
RACGAP1,6.409723982156742e-07,gene/protein
SLC39A4,6.303548612968949e-07,gene/protein
PPP5C,6.27563964561459e-07,gene/protein
TMPRSS3,6.171190052307138e-07,gene/protein
F2RL1,6.104214897221649e-07,gene/protein
PAWR,6.091144921284416e-07,gene/protein
PITX1,6.04328039708933e-07,gene/protein
SUGT1,6.014136521436107e-07,gene/protein
KCNC4,5.983041122479855e-07,gene/protein
BCL2L10,5.93310666024527e-07,gene/protein
IL24,5.894331496946767e-07,gene/protein
RAPGEF3,5.87136591664178e-07,gene/protein
FKBP5,5.853302502163578e-07,gene/protein
ENO1,5.734877215547039e-07,gene/protein
HNF4G,5.729121265403789e-07,gene/protein
ZFP36L2,5.720471499838611e-07,gene/protein
KIFC1,5.659862052316467e-07,gene/protein
ORC1,5.659862052316467e-07,gene/protein
ROBO1,5.659862052316467e-07,gene/protein
KRAS,5.645938993564181e-07,gene/protein
BTK,5.617065635876097e-07,gene/protein
VHL,5.579592437003578e-07,gene/protein
MIR98,5.372225390061495e-07,gene/protein
SLIT2,5.302707719411025e-07,gene/protein
MBTPS1,5.302707719411025e-07,gene/protein
HHIP,5.302707719411025e-07,gene/protein
CHAF1B,5.302707719411025e-07,gene/protein
WDR76,5.302707719411025e-07,gene/protein
PRKCE,5.302707719411025e-07,gene/protein
CDC45,5.302707719411025e-07,gene/protein
RPS6,5.302707719411025e-07,gene/protein
NCAPG,5.302707719411025e-07,gene/protein
UBE2T,5.302707719411025e-07,gene/protein
IL1RAP,5.302707719411025e-07,gene/protein
WDR17,5.302707719411025e-07,gene/protein
ZSCAN22,5.302707719411025e-07,gene/protein
YAP1,5.302707719411025e-07,gene/protein
MELK,5.302707719411025e-07,gene/protein
TGFA,5.302707719411025e-07,gene/protein
SCAP,5.302707719411025e-07,gene/protein
GNAO1,5.302707719411025e-07,gene/protein
AXIN1,5.302707719411025e-07,gene/protein
SFN,5.302707719411025e-07,gene/protein
UBE2C,5.302707719411025e-07,gene/protein
TTK,5.302707719411025e-07,gene/protein
CCNB2,5.302707719411025e-07,gene/protein
TNK2,5.302707719411025e-07,gene/protein
STAT4,5.302707719411025e-07,gene/protein
GNAZ,5.302707719411025e-07,gene/protein
PBK,5.302707719411025e-07,gene/protein
SBK1,5.268863684575608e-07,gene/protein
PRKCQ,5.237663951595552e-07,gene/protein
PDGFRB,5.199852791687391e-07,gene/protein
EMD,5.192750312285548e-07,gene/protein
CAMK4,5.137845887167753e-07,gene/protein
PXK,5.04515692620659e-07,gene/protein
LRP1,4.995965665207462e-07,gene/protein
ERGIC3,4.988065384341174e-07,gene/protein
PSMA1,4.946645470391624e-07,gene/protein
ZBTB7B,4.922364667358712e-07,gene/protein
SAT1,4.922364667358712e-07,gene/protein
SUFU,4.863279946752027e-07,gene/protein
PRKAA2,4.7614514081364517e-07,gene/protein
PTPRF,4.747783332162952e-07,gene/protein
PLN,4.738158716077954e-07,gene/protein
RNF4,4.6775694193532504e-07,gene/protein
IL6ST,4.6302084745887605e-07,gene/protein
FASLG,4.58144272788127e-07,gene/protein
PRKCH,4.555256394674827e-07,gene/protein
UQCRC2,4.555256394674827e-07,gene/protein
H3C1,4.5309123475144154e-07,gene/protein
IL19,4.458388004787796e-07,gene/protein
AIFM1,4.458388004787796e-07,gene/protein
CAPN2,4.4365587247030297e-07,gene/protein
PHB,4.401941250555046e-07,gene/protein
IL33,4.342943428356942e-07,gene/protein
FLNC,4.294806209844961e-07,gene/protein
TMEM208,4.2727130454111446e-07,gene/protein
TNPO2,4.219537618734351e-07,gene/protein
EMC8,4.142488197401187e-07,gene/protein
MMP1,4.0647760207462594e-07,gene/protein
FHL2,3.7050134269503165e-07,gene/protein
BCL2L2,3.526109335646787e-07,gene/protein
LGALS1,3.4638505937423725e-07,gene/protein
CRMP1,3.4638505937423725e-07,gene/protein
CYP17A1,3.460168812569612e-07,gene/protein
VAV3,3.41103486238624e-07,gene/protein
SCGB1D1,3.3856061869088793e-07,gene/protein
ALG9,3.330643776804975e-07,gene/protein
PEBP1,3.2760336465764503e-07,gene/protein
ZFP36L1,3.117151497914946e-07,gene/protein
Recurrent bacterial skin infections,2.9605722460488667e-07,effect/phenotype
ATP6V1G1,2.9566493151350624e-07,gene/protein
MTHFR,2.9566493151350624e-07,gene/protein
TBC1D1,2.9066250028218887e-07,gene/protein
RBX1,2.8984831638503264e-07,gene/protein
Recurrent mycobacterial infections,2.87307807206646e-07,effect/phenotype
GADD45A,2.872152242500161e-07,gene/protein
CCR2,2.865310861382219e-07,gene/protein
STX12,2.8353937558100395e-07,gene/protein
SEC24A,2.804471309088509e-07,gene/protein
MAD2L1,2.775525524681601e-07,gene/protein
MAP3K3,2.7170641796332757e-07,gene/protein
REEP4,2.6539969380112877e-07,gene/protein
RLF,2.570546497300564e-07,gene/protein
FAM210B,2.5608784644776616e-07,gene/protein
TMEM14B,2.5608784644776616e-07,gene/protein
PNKP,2.511457523559609e-07,gene/protein
BLVRA,2.50791512163585e-07,gene/protein
