node,degree_centrality,node_type
AUF1 (hnRNP D0) binds and destabilizes mRNA,8.20411846747067e-05,pathway
Autodegradation of the E3 ubiquitin ligase COP1,8.20411846747067e-05,pathway
anaphase-promoting complex-dependent catabolic process,8.20411846747067e-05,biological_process
IGHA2,8.20411846747067e-05,gene/protein
FUT5,8.20411846747067e-05,gene/protein
CYP27A1,8.20411846747067e-05,gene/protein
PLXNA2,8.20411846747067e-05,gene/protein
CARS1,8.20411846747067e-05,gene/protein
MITF,8.20411846747067e-05,gene/protein
SLC25A5,8.20411846747067e-05,gene/protein
AMPD3,8.20411846747067e-05,gene/protein
CD74,8.20411846747067e-05,gene/protein
RLN1,8.20411846747067e-05,gene/protein
Opacification of the corneal stroma,8.20411846747067e-05,effect/phenotype
Adrenal hyperplasia,8.20411846747067e-05,effect/phenotype
Tubulointerstitial nephritis,8.20411846747067e-05,effect/phenotype
Rheumatoid arthritis,8.20411846747067e-05,effect/phenotype
Keratoconjunctivitis sicca,8.20411846747067e-05,effect/phenotype
Adrenal insufficiency,8.20411846747067e-05,effect/phenotype
EML4,8.20411846747067e-05,gene/protein
WDR89,8.20411846747067e-05,gene/protein
OSM,8.20411846747067e-05,gene/protein
SNHG9,8.20411846747067e-05,gene/protein
UBE2S,8.20411846747067e-05,gene/protein
KATNB1,8.20411846747067e-05,gene/protein
PML body organization,8.20411846747067e-05,biological_process
SMG5,8.20411846747067e-05,gene/protein
PAK1IP1,8.20411846747067e-05,gene/protein
PIP5K1A,8.20411846747067e-05,gene/protein
WDR59,8.20411846747067e-05,gene/protein
STXBP4,8.20411846747067e-05,gene/protein
PRPH,8.20411846747067e-05,gene/protein
MRPL12,8.20411846747067e-05,gene/protein
CST4,8.20411846747067e-05,gene/protein
AMY1C,8.20411846747067e-05,gene/protein
FATE1,8.20411846747067e-05,gene/protein
HOTAIR,8.20411846747067e-05,gene/protein
CYP26A1,8.20411846747067e-05,gene/protein
CST3,8.20411846747067e-05,gene/protein
APOA4,8.20411846747067e-05,gene/protein
DNASE1L2,8.20411846747067e-05,gene/protein
FOXF1,8.20411846747067e-05,gene/protein
LTB4R,8.20411846747067e-05,gene/protein
CYP8B1,8.20411846747067e-05,gene/protein
GDI2,8.20411846747067e-05,gene/protein
C2,8.20411846747067e-05,gene/protein
FTH1,8.20411846747067e-05,gene/protein
EPHX2,8.20411846747067e-05,gene/protein
CSF1R,8.20411846747067e-05,gene/protein
STON2,8.20411846747067e-05,gene/protein
PHF13,8.20411846747067e-05,gene/protein
FGG,8.20411846747067e-05,gene/protein
GLUD1,8.20411846747067e-05,gene/protein
EGLN3,8.20411846747067e-05,gene/protein
MACIR,8.20411846747067e-05,gene/protein
postsynapse organization,8.20411846747067e-05,biological_process
Regulation of HSF1-mediated heat shock response,8.20411846747067e-05,pathway
protein depropionylation,8.20411846747067e-05,biological_process
olfactory placode formation,8.20411846747067e-05,biological_process
dorsal spinal cord development,8.20411846747067e-05,biological_process
ventricular cardiac myofibril assembly,8.20411846747067e-05,biological_process
MTFR2,8.20411846747067e-05,gene/protein
positive regulation of neural precursor cell proliferation,8.20411846747067e-05,biological_process
skeletal muscle thin filament assembly,8.20411846747067e-05,biological_process
ING5,8.20411846747067e-05,gene/protein
ZNF417,8.20411846747067e-05,gene/protein
histone H4-K12 acetylation,8.20411846747067e-05,biological_process
NKILA,8.20411846747067e-05,gene/protein
ADGRG7,8.20411846747067e-05,gene/protein
CDCA5,8.20411846747067e-05,gene/protein
RNF157,8.20411846747067e-05,gene/protein
MFSD2A,8.20411846747067e-05,gene/protein
ZIC4,8.20411846747067e-05,gene/protein
CNDP1,8.20411846747067e-05,gene/protein
TIMD4,8.20411846747067e-05,gene/protein
ALAS2,8.20411846747067e-05,gene/protein
ABCB7,8.20411846747067e-05,gene/protein
ACOX2,8.20411846747067e-05,gene/protein
THEM4,8.20411846747067e-05,gene/protein
CHRM1,8.20411846747067e-05,gene/protein
COL12A1,8.20411846747067e-05,gene/protein
COPB1,8.20411846747067e-05,gene/protein
PRDM1,8.20411846747067e-05,gene/protein
WDR62,8.20411846747067e-05,gene/protein
SLC25A47,8.20411846747067e-05,gene/protein
FCN3,8.20411846747067e-05,gene/protein
SRPX,8.20411846747067e-05,gene/protein
CCBE1,8.20411846747067e-05,gene/protein
KIF18B,8.20411846747067e-05,gene/protein
TTC36,8.20411846747067e-05,gene/protein
UROC1,8.20411846747067e-05,gene/protein
COX7B2,8.20411846747067e-05,gene/protein
NLRC3,8.20411846747067e-05,gene/protein
DCAF4L2,8.20411846747067e-05,gene/protein
GLRX5,8.20411846747067e-05,gene/protein
RAD54L,8.20411846747067e-05,gene/protein
RSPO3,8.20411846747067e-05,gene/protein
CENPW,8.20411846747067e-05,gene/protein
MICA,8.20411846747067e-05,gene/protein
RSU1,8.20411846747067e-05,gene/protein
MMACHC,8.20411846747067e-05,gene/protein
DUSP10,8.20411846747067e-05,gene/protein
TGFB3,8.20411846747067e-05,gene/protein
MLST8,8.20411846747067e-05,gene/protein
ULK2,8.20411846747067e-05,gene/protein
SETD2,8.20411846747067e-05,gene/protein
GAK,8.20411846747067e-05,gene/protein
WDR61,8.20411846747067e-05,gene/protein
WDR90,8.20411846747067e-05,gene/protein
MCPH1,8.20411846747067e-05,gene/protein
GDF11,8.20411846747067e-05,gene/protein
SIT1,8.20411846747067e-05,gene/protein
WRAP73,8.20411846747067e-05,gene/protein
H4C13,8.20411846747067e-05,gene/protein
PNPT1,8.20411846747067e-05,gene/protein
TNFSF4,8.20411846747067e-05,gene/protein
TAC1,8.20411846747067e-05,gene/protein
CEL,8.20411846747067e-05,gene/protein
P2RY11,8.20411846747067e-05,gene/protein
SLC22A10,8.20411846747067e-05,gene/protein
ASPM,8.20411846747067e-05,gene/protein
FAM111B,8.20411846747067e-05,gene/protein
FAM72B,8.20411846747067e-05,gene/protein
MIR539,8.20411846747067e-05,gene/protein
MIR615,8.20411846747067e-05,gene/protein
TICRR,8.20411846747067e-05,gene/protein
PENK,8.20411846747067e-05,gene/protein
MOG,8.20411846747067e-05,gene/protein
HCRT,8.20411846747067e-05,gene/protein
TRA,8.20411846747067e-05,gene/protein
TRH,8.20411846747067e-05,gene/protein
IL20,8.20411846747067e-05,gene/protein
TRNT1,8.20411846747067e-05,gene/protein
AMACR,8.20411846747067e-05,gene/protein
CYP7B1,8.20411846747067e-05,gene/protein
TJP2,8.20411846747067e-05,gene/protein
actin cytoskeleton organization,8.20411846747067e-05,biological_process
positive regulation of protein tyrosine kinase activity,8.20411846747067e-05,biological_process
positive regulation of cell cycle checkpoint,8.20411846747067e-05,biological_process
endocardium formation,8.20411846747067e-05,biological_process
NOX5,8.20411846747067e-05,gene/protein
positive regulation of forebrain neuron differentiation,8.20411846747067e-05,biological_process
hepatocyte cell migration,8.20411846747067e-05,biological_process
cerebellar granule cell differentiation,8.20411846747067e-05,biological_process
retina morphogenesis in camera-type eye,8.20411846747067e-05,biological_process
lymphatic endothelial cell fate commitment,8.20411846747067e-05,biological_process
optic placode formation involved in camera-type eye formation,8.20411846747067e-05,biological_process
SHE,8.20411846747067e-05,gene/protein
ULK4,8.20411846747067e-05,gene/protein
STK38,8.20411846747067e-05,gene/protein
TXNRD2,8.20411846747067e-05,gene/protein
FNBP4,8.20411846747067e-05,gene/protein
STK16,8.20411846747067e-05,gene/protein
P2RX6,8.20411846747067e-05,gene/protein
WDR31,8.20411846747067e-05,gene/protein
TAOK1,8.20411846747067e-05,gene/protein
WDR47,8.20411846747067e-05,gene/protein
TAOK3,8.20411846747067e-05,gene/protein
PPP1R2,8.20411846747067e-05,gene/protein
IL22,8.20411846747067e-05,gene/protein
WEE1,8.20411846747067e-05,gene/protein
H1-4,8.20411846747067e-05,gene/protein
ZNF365,8.20411846747067e-05,gene/protein
OIT3,8.20411846747067e-05,gene/protein
CKAP2L,8.20411846747067e-05,gene/protein
MACROD2,8.20411846747067e-05,gene/protein
LARGE1,8.20411846747067e-05,gene/protein
SRMS,8.20411846747067e-05,gene/protein
CASP12,8.20411846747067e-05,gene/protein
C1QTNF6,8.20411846747067e-05,gene/protein
SLC29A3,8.20411846747067e-05,gene/protein
MARCO,8.20411846747067e-05,gene/protein
LINC00221,8.20411846747067e-05,gene/protein
SKA3,8.20411846747067e-05,gene/protein
PHGDH,8.20411846747067e-05,gene/protein
PTPRO,8.20411846747067e-05,gene/protein
ZIC5,8.20411846747067e-05,gene/protein
CNTNAP4,8.20411846747067e-05,gene/protein
PHF19,8.20411846747067e-05,gene/protein
DICER1,8.20411846747067e-05,gene/protein
SNHG11,8.20411846747067e-05,gene/protein
TMEM132D,8.20411846747067e-05,gene/protein
SPATA21,8.20411846747067e-05,gene/protein
DCD,8.20411846747067e-05,gene/protein
BTBD11,8.20411846747067e-05,gene/protein
NOP16,8.20411846747067e-05,gene/protein
ASH1L,8.20411846747067e-05,gene/protein
DPP10,8.20411846747067e-05,gene/protein
NDRG1,8.20411846747067e-05,gene/protein
TRMT11,8.20411846747067e-05,gene/protein
CLSTN2,8.20411846747067e-05,gene/protein
CCDC134,8.20411846747067e-05,gene/protein
BMPER,8.20411846747067e-05,gene/protein
OLFML2A,8.20411846747067e-05,gene/protein
JDP2,8.20411846747067e-05,gene/protein
FRAT1,8.20411846747067e-05,gene/protein
SKA1,8.20411846747067e-05,gene/protein
PDRG1,8.20411846747067e-05,gene/protein
HSDL2,8.20411846747067e-05,gene/protein
OAT,8.20411846747067e-05,gene/protein
PLS1,8.20411846747067e-05,gene/protein
GRIK2,8.20411846747067e-05,gene/protein
PTER,8.20411846747067e-05,gene/protein
WSCD1,8.20411846747067e-05,gene/protein
DDX54,8.20411846747067e-05,gene/protein
AMY1A,8.20411846747067e-05,gene/protein
HIGD2A,8.20411846747067e-05,gene/protein
ASPG,8.20411846747067e-05,gene/protein
MIR520B,8.20411846747067e-05,gene/protein
XAGE1B,8.20411846747067e-05,gene/protein
TRIO,8.20411846747067e-05,gene/protein
BTG2,8.20411846747067e-05,gene/protein
MAPKBP1,8.20411846747067e-05,gene/protein
TUBGCP5,8.20411846747067e-05,gene/protein
PPP4R3B,8.20411846747067e-05,gene/protein
HOMER1,8.20411846747067e-05,gene/protein
PCSK4,8.20411846747067e-05,gene/protein
AP1M2,8.20411846747067e-05,gene/protein
BUB3,8.20411846747067e-05,gene/protein
DNAAF10,8.20411846747067e-05,gene/protein
ZZZ3,8.20411846747067e-05,gene/protein
SUPT5H,8.20411846747067e-05,gene/protein
FLT4,8.20411846747067e-05,gene/protein
PNKD,8.20411846747067e-05,gene/protein
SNORD33,8.20411846747067e-05,gene/protein
MRPL24,8.20411846747067e-05,gene/protein
SNRK,8.20411846747067e-05,gene/protein
ARHGEF39,8.20411846747067e-05,gene/protein
TOX3,8.20411846747067e-05,gene/protein
EXOSC2,8.20411846747067e-05,gene/protein
CSF3,8.20411846747067e-05,gene/protein
FHIT,8.20411846747067e-05,gene/protein
PPP4R3C,8.20411846747067e-05,gene/protein
GPX2,8.20411846747067e-05,gene/protein
TTC39A,8.20411846747067e-05,gene/protein
YIF1A,8.20411846747067e-05,gene/protein
FAM180A,8.20411846747067e-05,gene/protein
CDCA2,8.20411846747067e-05,gene/protein
MIR122,8.20411846747067e-05,gene/protein
NUDT7,8.20411846747067e-05,gene/protein
INS-IGF2,8.20411846747067e-05,gene/protein
ZIC2,8.20411846747067e-05,gene/protein
ZNF23,8.20411846747067e-05,gene/protein
triglyceride mobilization,8.20411846747067e-05,biological_process
ZNF785,8.20411846747067e-05,gene/protein
ZNF354C,8.20411846747067e-05,gene/protein
ZNF550,8.20411846747067e-05,gene/protein
HNRNPA1L2,8.20411846747067e-05,gene/protein
positive regulation of smooth muscle cell differentiation,8.20411846747067e-05,biological_process
CGREF1,8.20411846747067e-05,gene/protein
MYO5B,8.20411846747067e-05,gene/protein
LTF,8.20411846747067e-05,gene/protein
ITIH1,8.20411846747067e-05,gene/protein
CRABP1,8.20411846747067e-05,gene/protein
PIGR,8.20411846747067e-05,gene/protein
CST2,8.20411846747067e-05,gene/protein
TSC22D1,8.20411846747067e-05,gene/protein
ARID2,8.20411846747067e-05,gene/protein
HERC3,8.20411846747067e-05,gene/protein
TNS1,8.20411846747067e-05,gene/protein
DIRAS2,8.20411846747067e-05,gene/protein
ZMAT3,8.20411846747067e-05,gene/protein
NXF1,8.20411846747067e-05,gene/protein
GABPA,8.20411846747067e-05,gene/protein
SALL2,8.20411846747067e-05,gene/protein
otic placode formation,8.20411846747067e-05,biological_process
negative regulation of bile acid biosynthetic process,8.20411846747067e-05,biological_process
branching involved in pancreas morphogenesis,8.20411846747067e-05,biological_process
positive regulation of adipose tissue development,8.20411846747067e-05,biological_process
LRRC7,8.20411846747067e-05,gene/protein
Regulation of FOXO transcriptional activity by acetylation,8.20411846747067e-05,pathway
negative regulation of cAMP-dependent protein kinase activity,8.20411846747067e-05,biological_process
negative regulation of androgen receptor signaling pathway,8.20411846747067e-05,biological_process
negative regulation of cellular response to testosterone stimulus,8.20411846747067e-05,biological_process
negative regulation of cellular senescence,8.20411846747067e-05,biological_process
ENDOG,8.20411846747067e-05,gene/protein
ARID4B,8.20411846747067e-05,gene/protein
CDK5R1,8.20411846747067e-05,gene/protein
EVL,8.20411846747067e-05,gene/protein
RPL13AP5,8.20411846747067e-05,gene/protein
TULP4,8.20411846747067e-05,gene/protein
IL26,8.20411846747067e-05,gene/protein
RHOQ,8.20411846747067e-05,gene/protein
SH2D4B,8.20411846747067e-05,gene/protein
PAXBP1,8.20411846747067e-05,gene/protein
Mild global developmental delay,8.20411846747067e-05,effect/phenotype
Obsessive-compulsive behavior,8.20411846747067e-05,effect/phenotype
Perseveration,8.20411846747067e-05,effect/phenotype
Neonatal hyperbilirubinemia,8.20411846747067e-05,effect/phenotype
Coronal craniosynostosis,8.20411846747067e-05,effect/phenotype
NGFR,8.20411846747067e-05,gene/protein
histone H3-K9 deacetylation,8.20411846747067e-05,biological_process
behavioral response to starvation,8.20411846747067e-05,biological_process
negative regulation of histone H3-K14 acetylation,8.20411846747067e-05,biological_process
histone H3-K9 modification,8.20411846747067e-05,biological_process
RPL21,8.20411846747067e-05,gene/protein
USP20,8.20411846747067e-05,gene/protein
SDC1,8.20411846747067e-05,gene/protein
ZNF77,8.20411846747067e-05,gene/protein
CLP1,8.20411846747067e-05,gene/protein
NEFL,8.20411846747067e-05,gene/protein
SEL1L,8.20411846747067e-05,gene/protein
CTAG1B,8.20411846747067e-05,gene/protein
ELAVL2,8.20411846747067e-05,gene/protein
PLPP1,8.20411846747067e-05,gene/protein
TTC19,8.20411846747067e-05,gene/protein
ALX3,8.20411846747067e-05,gene/protein
FBXW2,8.20411846747067e-05,gene/protein
CYB5D1,8.20411846747067e-05,gene/protein
SFRP2,8.20411846747067e-05,gene/protein
NUP43,8.20411846747067e-05,gene/protein
ITGA2,8.20411846747067e-05,gene/protein
PPP2R5C,8.20411846747067e-05,gene/protein
DCAF8,8.20411846747067e-05,gene/protein
MAP3K4,8.20411846747067e-05,gene/protein
DCAF4,8.20411846747067e-05,gene/protein
H2AC11,8.20411846747067e-05,gene/protein
POLDIP3,8.20411846747067e-05,gene/protein
NEDD9,8.20411846747067e-05,gene/protein
PPP2R5D,8.20411846747067e-05,gene/protein
CDKL3,8.20411846747067e-05,gene/protein
LSM3,8.20411846747067e-05,gene/protein
negative regulation of histone H3-K9 trimethylation,8.20411846747067e-05,biological_process
CDH7,8.20411846747067e-05,gene/protein
RPL6,8.20411846747067e-05,gene/protein
RAD50,8.20411846747067e-05,gene/protein
NBN,8.20411846747067e-05,gene/protein
EPB41L2,8.20411846747067e-05,gene/protein
HINT1,8.20411846747067e-05,gene/protein
PACSIN1,8.20411846747067e-05,gene/protein
MYO5C,8.20411846747067e-05,gene/protein
histone H4-K8 acetylation,8.20411846747067e-05,biological_process
histone H3 acetylation,8.20411846747067e-05,biological_process
TEDC1,8.20411846747067e-05,gene/protein
ZBTB38,8.20411846747067e-05,gene/protein
RAPGEF6,8.20411846747067e-05,gene/protein
regulation of centrosome duplication,8.20411846747067e-05,biological_process
RICTOR,8.20411846747067e-05,gene/protein
APH1B,8.20411846747067e-05,gene/protein
Impaired social interactions,8.20411846747067e-05,effect/phenotype
Abnormal cortical gyration,8.20411846747067e-05,effect/phenotype
Increased head circumference,8.20411846747067e-05,effect/phenotype
Impulsivity,8.20411846747067e-05,effect/phenotype
Pineal cyst,8.20411846747067e-05,effect/phenotype
Slender build,8.20411846747067e-05,effect/phenotype
Slender toe,8.20411846747067e-05,effect/phenotype
